feature,token_id,V1,cluster,feature,predicted_value,word,sentence,pos_coarse,pos_fine,dependency,lemma,head,head_pos,head_lemma,head_dependency,entity_type,entity_label,is_alpha,is_stop,is_punct,shape,top_bottom
diction,30008,8980,0,diction,1.7653574,Tuesday,"That was poor late-game execution on inbound plays by the Wolverines , really , a point coach John Beilein planned to drive home during a brief practice Tuesday before the team headed to Kansas City for Thursday 's Midwest Regional semifinal against Oregon .",PROPN,NNP,npadvmod,Tuesday,drive,VERB,drive,xcomp,DATE,B,TRUE,FALSE,FALSE,Xxxxx,top
diction,40687,144334,2,diction,2.3260193,Thursday,"Highlights from the semi-finals of the Columbia Teen Idol competition at the Slayton House Theatre on Thursday , Oct. 5 .",PROPN,NNP,pobj,Thursday,on,ADP,on,prep,DATE,B,TRUE,FALSE,FALSE,Xxxxx,top
diction,53082,88600,1,diction,2.1942737,Thursday,Global stocks rose and the British pound fell Thursday after the Bank of England unveiled stimulus measures to help the economy deal with the uncertainty over the vote to leave the European Union .,PROPN,NNP,npadvmod,Thursday,fell,VERB,fall,conj,DATE,B,TRUE,FALSE,FALSE,Xxxxx,top
diction,70676,4999,2,diction,1.905844,today,"The NFL draft begins today , none too soon for the league 's general managers , who 've spent months treating conversations with their peers like the headlines of a supermarket tabloid -- believed at your peril .",NOUN,NN,npadvmod,today,begins,VERB,begin,ccomp,DATE,B,TRUE,FALSE,FALSE,xxxx,top
diction,115545,56752,1,diction,1.9169602,list,The department provided the Sun-Times with a copy of the list after a legal battle .,NOUN,NN,pobj,list,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,top
diction,122968,132391,2,diction,1.686597,Thursday,"Matthews , is one of the top lineman prospects in the NFL draft , which is set for Thursday through Saturday .",PROPN,NNP,pobj,Thursday,for,ADP,for,prep,DATE,B,TRUE,FALSE,FALSE,Xxxxx,top
diction,146432,132391,1,diction,1.7893847,Tuesday,"This is a Tuesday May 23 , 2017 file photo of a couple as they embrace under a billboard in Manchester in England Tuesday May 23 , 2017 , the day after the suicide attack at an Ariana Grande concert that left more than 20 people dead .",PROPN,NNP,compound,Tuesday,photo,NOUN,photo,attr,DATE,B,TRUE,FALSE,FALSE,Xxxxx,top
diction,146495,12961,2,diction,1.9532781,Thursday,"British police on Thursday Nov. 2 , 2017 said that they are seeking the extradition of the brother of the Manchester Arena suicide bomber on murder charges stemming from the attack .",PROPN,NNP,pobj,Thursday,on,ADP,on,prep,DATE,B,TRUE,FALSE,FALSE,Xxxxx,top
diction,208768,104524,3,diction,1.9677784,Thursday,"<p> "" There is really so much at risk here of irrational action , "" the senator told Chris Hayes on Thursday .",PROPN,NNP,pobj,Thursday,on,ADP,on,prep,DATE,B,TRUE,FALSE,FALSE,Xxxxx,top
diction,47458,36847,2,diction,-1.3789426,income,that it 's hard to argue that that is going to reduce outcomes for low- income children and probably is a good start .,NOUN,NN,compound,income,children,NOUN,child,pobj,,O,TRUE,FALSE,FALSE,xxxx,bottom
diction,77519,100543,4,diction,-1.4709793,car,"Milo Yiannopoulos was whisked away in a car after a brief appearance at the University of California , Berkeley that drew a few dozen supporters and a slightly larger crowd protesting the right-wing provocateur .",NOUN,NN,pobj,car,in,ADP,in,prep,,O,TRUE,FALSE,FALSE,xxx,bottom
diction,77721,108505,2,diction,-1.742201,California,"Several dozen demonstrators who 've gathered at the University of California , Berkeley , to protest a planned speech by Milo Yiannopoulos have been met by a similarly-sized crowd supporting the right-wing provocateur .",PROPN,NNP,pobj,California,of,ADP,of,prep,ORG,I,TRUE,FALSE,FALSE,Xxxxx,bottom
diction,113157,4999,1,diction,-1.3371934,Rock,Guandique was charged in her death in 2009 just as he was close to completing a jail sentence for assaults on two joggers who had been attacked in Rock Creek Park .,PROPN,NNP,compound,Rock,Park,PROPN,Park,pobj,LOC,B,TRUE,FALSE,FALSE,Xxxx,bottom
diction,114796,128410,0,diction,-1.3580458,Tuesday,"<p> "" "" Dress and a wig and lipstick and a sign saying , ' Just Married , ' "" the 73-year-old Sheridan retiree told The Daily Beast on Tuesday . """,PROPN,NNP,pobj,Tuesday,on,ADP,on,prep,DATE,B,TRUE,FALSE,FALSE,Xxxxx,bottom
diction,115650,60733,1,diction,-1.3737415,dollars,"Imagine , at any time , with a new software flash and -- presumably -- several thousand dollars removed from your wallet , you can , too , have a quicker Model S. <h>",NOUN,NNS,dep,dollar,have,VERB,have,conj,MONEY,I,TRUE,FALSE,FALSE,xxxx,bottom
diction,127038,128410,0,diction,-1.3407509,friend,"Police have arrested a 22-year-old University of South Florida football player , and close friend of Bucs quarterback Jameis Winston , on charges of sexual battery and false imprisonment hours after he allegedly assaulted a female student in her dorm room .",NOUN,NN,conj,friend,University,PROPN,University,dobj,,O,TRUE,FALSE,FALSE,xxxx,bottom
diction,160512,176182,3,diction,-1.3041253,Thursday,"The Rev. Jarrett Maupin helped organize the demonstration Thursday . """,PROPN,NNP,npadvmod,Thursday,organize,VERB,organize,xcomp,DATE,B,TRUE,FALSE,FALSE,Xxxxx,bottom
diction,186490,16942,2,diction,-1.3179746,green,"But there was some green and yellow scattered throughout the stadium , as well , as hundreds of Ducks fans joined the Husker faithful for what proved to be an entertaining , back and forth contest .",ADJ,JJ,acomp,green,was,VERB,be,ROOT,,O,TRUE,FALSE,FALSE,xxxx,bottom
diction,210039,1103755,2,diction,-1.8633242,years,Chefs on the Move Mads Refslund The New Nordic chef who put a very personal stamp on the food at Acme in NoHo for the last four years has decided to leave at the end of the year to finish a cookbook and pursue other projects .,NOUN,NNS,pobj,year,for,ADP,for,prep,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
die,58639,84620,1,die,2.5195131,passed,"# Idris Elba # AGE : 41 # "" I wrote a song about my dad , who recently passed , and it 's one of my favorites on my first album , Mi Mandela , that I dedicated to him , "" says the actor , who stars in Mandela :",VERB,VBD,relcl,pass,dad,NOUN,dad,pobj,,O,TRUE,FALSE,FALSE,xxxx,top
die,70762,235898,4,die,2.3444295,run,Kocaj said she has run out of patience .,VERB,VBN,ccomp,run,said,VERB,say,ROOT,,O,TRUE,FALSE,FALSE,xxx,top
die,91091,52772,1,die,2.2187274,dead,"Many of the men and women who might have showed us how to grow old while being queer are dead , and most of us , well , we did n't think we 'd live this long , either .",ADJ,JJ,acomp,dead,are,AUX,be,ROOT,,O,TRUE,FALSE,FALSE,xxxx,top
die,136833,204050,4,die,2.275965,run,"There are thousands of Head Start grants , typically starting at the beginning of the month , meaning that on Nov. 1 , more programs around the country are going to run out of money .",VERB,VB,xcomp,run,going,VERB,go,ccomp,,O,TRUE,FALSE,FALSE,xxx,top
die,141052,156278,0,die,2.2576897,continue,"For anyone who said that you ca n't take President Trump seriously , he is doing exactly what he said , so we should continue to be concerned . """,VERB,VB,conj,continue,doing,VERB,do,ROOT,,O,TRUE,FALSE,FALSE,xxxx,top
die,151064,104525,4,die,2.1922603,continuing,By continuing to browse the site you are agreeing to our use of cookies .,VERB,VBG,pcomp,continue,By,ADP,by,ROOT,,O,TRUE,FALSE,FALSE,xxxx,top
die,154748,3898418,1,die,2.8114767,a,All the momentum the Navy football team built during the month of November came to a screeching halt during its first game in December .,DET,DT,det,a,halt,NOUN,halt,pobj,,O,TRUE,TRUE,FALSE,x,top
die,186252,100544,4,die,2.2112975,run,"<p> "" We felt that there are only so many parks in the City of Newport Beach and once you start naming parks after people you 're going to run out of parks , "" Hayes said . """,VERB,VB,xcomp,run,going,VERB,go,conj,,O,TRUE,FALSE,FALSE,xxx,top
die,196030,188126,0,die,2.233856,down,"She recorded 1,098 career victories -- the most in Division I college basketball history for a men 's or women 's coach -- before stepping down in 2012 , one year after announcing she had early-onset dementia .",ADP,RP,prt,down,stepping,VERB,step,pcomp,,O,TRUE,TRUE,FALSE,xxxx,top
die,214878,68696,0,die,2.7910886,continue,"The industry would be lucky to get another 10 years of Koyama Press , and hopefully the publisher 's profile will continue to rise so it can remain a major force in the comics world .",VERB,VB,conj,continue,be,AUX,be,ROOT,,O,TRUE,FALSE,FALSE,xxxx,top
die,50545,315518,4,die,-1.8188821,months,"Lines snaked through the entire park , virtually guaranteeing that if you were cool with waiting a few months to try out the ride , the rest of the park would be virtually empty .",NOUN,NNS,dobj,month,waiting,VERB,wait,pcomp,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
die,100611,40829,0,die,-1.8392024,9,Opening reception 7 to 9 p.m .,NUM,CD,nummod,9,p.m,PROPN,p.m,dobj,,O,FALSE,FALSE,FALSE,d,bottom
die,105584,12962,1,die,-2.0874856,written,"<p> "" I just got goosebumps and nearly fell off the chair , "" Hawkins recalls , when she first heard that the filmmaker had written a character specifically for her .",VERB,VBN,ccomp,write,heard,VERB,hear,advcl,,O,TRUE,FALSE,FALSE,xxxx,bottom
die,112442,307556,1,die,-1.9337679,car,"Over the years , it wore down the cartilage between ball and socket , causing pain when I drove a car , rode a bike or slept .",NOUN,NN,dobj,car,drove,VERB,drive,advcl,,O,TRUE,FALSE,FALSE,xxx,bottom
die,127186,32867,0,die,-1.8640405,Jackson,"According to the arrest report , the victim told police that Jackson pushed her into her room and "" she attempted to prevent him by placing her hands on the walls "" before she was assaulted .",PROPN,NNP,nsubj,Jackson,pushed,VERB,push,ccomp,PERSON,B,TRUE,FALSE,FALSE,Xxxxx,bottom
die,132761,442910,1,die,-1.9141004,three,"Quarterback David Washington threw for 256 yards and three touchdowns for the Monarchs ( 3-2 , 2-0 ) , who jumped out to a 31-10 halftime lead against Charlotte ( 1-4 , 0-1 ) , which has lost its past three games .",NUM,CD,nummod,three,touchdowns,NOUN,touchdown,conj,CARDINAL,B,TRUE,TRUE,FALSE,xxxx,bottom
die,148819,44810,0,die,-1.8143133,Thursday,The Cavs will play Golden State in Game 1 of the 2016 Finals on Thursday .,PROPN,NNP,pobj,Thursday,on,ADP,on,prep,DATE,B,TRUE,FALSE,FALSE,Xxxxx,bottom
die,176445,40829,3,die,-2.307909,wife,"Though far from faithful to his wife and dogged for decades by scandals , including the staging of a fake assassination attempt against himself , Mr. Mitterrand displayed such hauteur in office that he satisfied expectations of a regal president .",NOUN,NN,pobj,wife,to,ADP,to,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
die,178201,801200,0,die,-1.9833622,year,"This is the highlight of my year as mayor . """,NOUN,NN,pobj,year,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
die,204860,267746,2,die,-1.9193851,month,"The Mets have the seventh-best ERA in the majors ( fourth in the NL ) this month despite not having Jacob deGrom , Matt Harvey , Steve Matz and Zack Wheeler .",NOUN,NN,npadvmod,month,have,VERB,have,ROOT,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
diet,27814,36849,0,diet,0.048970852,conference,"Besides the residence ' s $20 , 000 bathtub and $34 , 000 conference table , Tebartz-van Elst has also come under scrutiny for flying first class to visit the poor in India , and for lying under oath about his spending habits.",NOUN,NN,compound,conference,table,NOUN,table,conj,,O,TRUE,FALSE,FALSE,xxxx,top
diet,82988,136374,1,diet,0.04987452,matter,"Or 10-6 , for that matter , "" and get bounced from your job at 4-9 -- denied the opportunity to reach your usual 7-9 benchmark -- then you are the NFL reverse ( ex- ) coach of the year .",NOUN,NN,pobj,matter,for,ADP,for,prep,,O,TRUE,FALSE,FALSE,xxxx,top
diet,94781,566322,1,diet,0.049160615,than,"Scott , 65 , formerly the principal of down-the-road Annapolis High School , fought back tears as he discussed a tragedy he called unprecedented in his more than two decades in the district .",ADP,IN,quantmod,than,two,NUM,two,nummod,DATE,I,TRUE,TRUE,FALSE,xxxx,top
diet,116870,36849,1,diet,0.057665803,al,"Fertile , infertile , and occupationally exposed men are selected groups ; to date there has been only one smaller study of such associations in an un selected population of 234 men ( Jnsson et al . 2005 ) .",PROPN,NNP,appos,al,men,NOUN,man,pobj,,O,TRUE,FALSE,FALSE,xx,top
diet,118510,20925,3,diet,0.04216622,write,"There is , however , little evidence that currently recommended durations are minimums , below which patients will be at increased risk of treatment failure , "" the researchers , led by Martin Llewelyn of Brighton and Sussex Medical School , write in the study .",VERB,VB,dep,write,is,VERB,be,ROOT,,O,TRUE,FALSE,FALSE,xxxx,top
diet,122642,8982,1,diet,0.042585872,al,"The findings of this study were in agreement with previous studies in that girls demonstrated an age-related decline and became much less active than boys in high school ( Nader et al. , 2008 ; Pate et al. , 2007 ) .",PROPN,NNP,npadvmod,al,were,AUX,be,ROOT,WORK_OF_ART,I,TRUE,FALSE,FALSE,xx,top
diet,135514,104526,3,diet,0.04297632,author,"<p> "" We hypothesised that the contribution of PCSK9 to cardiovascular events might be mediated by as yet unknown cholesterol-independent pathways , "" said last author Dr Marina Camera , associate professor of pharmacology , University of Milan , Italy . """,NOUN,NN,compound,author,Camera,PROPN,Camera,nsubj,,O,TRUE,FALSE,FALSE,xxxx,top
diet,135664,196089,3,diet,0.06261644,',""" I ' m still pleased that there ' s some really wonderful programming .",AUX,VBP,aux,',m,VERB,m,ROOT,,O,FALSE,FALSE,TRUE,',top
diet,152512,172203,3,diet,0.051653527,everything,"I mean , fuck it , they 're sometimes these things which a fella ca n't even with two regular fingers in good working order even pick up for him to get one of them into something futuristical , they 're so itty-bitty and everything and all .",PRON,NN,conj,everything,bitty,NOUN,bitty,acomp,,O,TRUE,TRUE,FALSE,xxxx,top
diet,200741,976365,0,diet,0.042397156,',You 've talked about that .,AUX,VBP,aux,',talked,VERB,talk,ROOT,,O,FALSE,FALSE,TRUE,',top
diet,61457,235899,0,diet,-0.06343497,side,"As Iraqi officials declared Friday that they had taken the last Iraqi town held by the Islamic State , reducing the group 's self-declared caliphate to a tiny remnant on the Syrian side of the border , they are still trying to comprehend the scale of the group 's horrors .",NOUN,NN,pobj,side,on,ADP,on,prep,,O,TRUE,TRUE,FALSE,xxxx,bottom
diet,101516,239880,2,diet,-0.06389633,head,# The boy frowned and shook his head .,NOUN,NN,dobj,head,shook,VERB,shake,conj,,O,TRUE,FALSE,FALSE,xxxx,bottom
diet,114323,16944,2,diet,-0.06805863,chicken,"Upon his return , Doyon would show Truesdale the photos and maybe make a meal of chicken and pasta .",NOUN,NN,pobj,chicken,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
diet,128618,212013,2,diet,-0.062622935,five,"They 're a married couple , and Amy goes missing on her five-year anniversary .",NUM,CD,nummod,five,year,NOUN,year,compound,DATE,B,TRUE,TRUE,FALSE,xxxx,bottom
diet,140055,20925,4,diet,-0.06305367,door,"For schools , more than coaches , they need to adopt a policy , and they need to do it now , "" Griffin said , "" before they have that transgender athlete at the door saying they want to play . """,NOUN,NN,pobj,door,at,ADP,at,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
diet,158719,1541667,1,diet,-0.06224087,<,"<p> "" Saul has a lot of dreams to study at the university , "" she said in Spanish through a translator . """,X,XX,dep,<,has,VERB,have,ccomp,,O,FALSE,FALSE,FALSE,<,bottom
diet,160858,279690,0,diet,-0.06413778,head,"Oh , "" I blurted , thumping my head on the shield of glass .",NOUN,NN,dobj,head,thumping,VERB,thump,advcl,,O,TRUE,FALSE,FALSE,xxxx,bottom
diet,208207,16944,3,diet,-0.07456097,bird,"Anhingas go by many names : darter , devil bird , water turkey , and snakebird .",NOUN,NN,npadvmod,bird,darter,NOUN,darter,dep,,O,TRUE,FALSE,FALSE,xxxx,bottom
diet,212578,136374,4,diet,-0.06455125,<,"<p> Eastwood is currently readying the next project he will direct , The 15:17 to Paris , which is the true story of three American friends who defeated an attempted terrorist attack on a train bound from Brussels to Paris in 2015.",X,XX,nmod,<,Eastwood,PROPN,Eastwood,nsubj,,O,FALSE,FALSE,FALSE,<,bottom
diet,217829,20925,2,diet,-0.08034311,chicken,"it took her to consume half of Evelyn 's h a m sandwich and a chicken thigh from Boston Market , and relieve herself twice .",NOUN,NN,compound,chicken,thigh,NOUN,thigh,conj,,O,TRUE,FALSE,FALSE,xxxx,bottom
differ,4378,299596,4,differ,6.8900347,different,"The new Robin also comes with a different bumper that includes a carry handle/kickstand , and apparently , of the device 's 40 preloaded e-books and apps , some of the games now feature gesture controls , responding to what the front-facing VGA camera sees .",ADJ,JJ,amod,different,bumper,NOUN,bumper,pobj,,O,TRUE,FALSE,FALSE,xxxx,top
differ,5227,20926,1,differ,7.0856886,chair,"# Holden settles into a tall black swivel chair , his eyes scanning one of the four monitors lined up on his massive desk .",NOUN,NN,pobj,chair,into,ADP,into,prep,,O,TRUE,FALSE,FALSE,xxxx,top
differ,32208,44812,2,differ,8.838396,chair,"matching dresser and changing table , the rocking chair .",NOUN,NN,ROOT,chair,chair,NOUN,chair,ROOT,,O,TRUE,FALSE,FALSE,xxxx,top
differ,39718,223957,2,differ,7.726741,people,<p> Businesses that provide employment opportunities for autistic people and ex-convicts are among the first beneficiaries of a novel philanthropic endeavor that allows individuals to make an impact on Chicago by investing as little as $20 .,NOUN,NNS,pobj,people,for,ADP,for,prep,,O,TRUE,FALSE,FALSE,xxxx,top
differ,58021,307558,0,differ,6.698531,different,"They 're friends , but they definitely come with different approaches .",ADJ,JJ,amod,different,approaches,NOUN,approach,pobj,,O,TRUE,FALSE,FALSE,xxxx,top
differ,164526,8983,4,differ,7.588272,chair,"In my chair I pitched forward , my shoulders drawing together , trying to fold myself up , my hands holding each other in my lap .",NOUN,NN,pobj,chair,In,ADP,in,prep,,O,TRUE,FALSE,FALSE,xxxx,top
